20,6563533935 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,683477897956113 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,710602402412224 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,737726906868335 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,764851411324447 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,791975915780558 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,819100420236666 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,846224924692777 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,873349429148888 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,900473933605 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,92759843806111 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
20,954722942517222 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0 	0,0
